,time,name,size,type,price
27788,22:10:03,napolitana,L,classic,20.5
27789,11:30:52,southw_ckn,M,chicken,16.75
27790,11:39:13,hawaiian,L,classic,16.5
27791,11:39:13,thai_ckn,L,chicken,20.75
27792,11:50:01,peppr_salami,S,supreme,12.5
27793,11:50:01,classic_dlx,M,classic,16.0
27794,11:50:01,hawaiian,M,classic,13.25
27795,11:50:01,pepperoni,L,classic,15.25
27796,11:50:01,soppressata,M,supreme,16.5
27797,11:50:01,napolitana,L,classic,20.5
27798,11:50:01,pep_msh_pep,S,classic,11.0
27799,11:50:01,pep_msh_pep,S,classic,11.0
27800,11:50:01,ital_cpcllo,M,classic,16.0
27801,11:50:01,ital_cpcllo,M,classic,16.0
27802,11:50:01,the_greek,XL,classic,25.5
27803,11:50:01,soppressata,L,supreme,20.75
27804,11:50:01,hawaiian,L,classic,16.5
27805,11:50:52,hawaiian,L,classic,16.5
27806,11:50:52,napolitana,L,classic,20.5
27807,11:52:00,ital_supr,M,supreme,16.5
27808,12:01:18,spicy_ital,L,supreme,20.75
27809,12:29:54,classic_dlx,S,classic,12.0
27810,12:29:54,southw_ckn,L,chicken,20.75
27811,12:29:54,ckn_alfredo,M,chicken,16.75
27812,12:49:08,pepperoni,L,classic,15.25
27813,12:58:31,cali_ckn,M,chicken,16.75
27814,13:03:53,spicy_ital,S,supreme,12.5
27815,13:05:44,big_meat,S,classic,12.0
27816,13:07:12,classic_dlx,L,classic,20.5
27817,13:10:59,big_meat,S,classic,12.0
27818,13:10:59,spin_pesto,S,veggie,12.5
27819,13:16:44,pep_msh_pep,S,classic,11.0
27820,13:16:44,prsc_argla,M,supreme,16.5
27821,13:23:12,thai_ckn,L,chicken,20.75
27822,13:23:12,the_greek,L,classic,20.5
27823,13:23:18,thai_ckn,L,chicken,20.75
27824,13:34:56,pep_msh_pep,S,classic,11.0
27825,13:34:56,four_cheese,L,veggie,17.95
27826,13:50:31,napolitana,M,classic,16.0
27827,13:55:06,pep_msh_pep,S,classic,11.0
27828,13:55:06,ital_veggie,L,veggie,21.0
27829,13:55:06,veggie_veg,M,veggie,16.0
27830,14:09:21,five_cheese,L,veggie,18.5
27831,14:11:23,hawaiian,M,classic,13.25
27832,14:17:06,classic_dlx,S,classic,12.0
27833,14:17:06,veggie_veg,S,veggie,12.0
27834,14:17:06,napolitana,M,classic,16.0
27835,14:17:06,veggie_veg,M,veggie,16.0
27836,14:17:06,spicy_ital,L,supreme,20.75
27837,14:17:06,mexicana,L,veggie,20.25
27838,14:20:14,spicy_ital,L,supreme,20.75
27839,14:20:14,thai_ckn,M,chicken,16.75
27840,14:20:14,thai_ckn,S,chicken,12.75
27841,14:20:14,ckn_pesto,S,chicken,12.75
27842,14:20:14,calabrese,L,supreme,20.25
27843,14:20:14,ckn_alfredo,L,chicken,20.75
27844,14:20:14,ital_veggie,S,veggie,12.75
27845,14:20:14,the_greek,M,classic,16.0
27846,14:20:14,four_cheese,L,veggie,17.95
27847,14:20:14,peppr_salami,S,supreme,12.5
27848,14:20:14,bbq_ckn,M,chicken,16.75
27849,14:20:14,spicy_ital,L,supreme,20.75
27850,14:20:14,spicy_ital,M,supreme,16.5
27851,15:13:57,ckn_alfredo,M,chicken,16.75
27852,15:13:57,soppressata,L,supreme,20.75
27853,15:21:28,ital_veggie,S,veggie,12.75
27854,15:21:28,bbq_ckn,M,chicken,16.75
27855,15:21:28,ital_cpcllo,M,classic,16.0
27856,15:21:56,brie_carre,S,supreme,23.65
27857,15:26:41,spicy_ital,M,supreme,16.5
27858,15:26:41,thai_ckn,M,chicken,16.75
27859,15:26:41,pep_msh_pep,S,classic,11.0
27860,15:26:41,mediterraneo,M,veggie,16.0
27861,15:35:42,the_greek,XL,classic,25.5
27862,15:53:10,hawaiian,L,classic,16.5
27863,15:53:10,five_cheese,L,veggie,18.5
27864,15:54:30,classic_dlx,M,classic,16.0
27865,15:54:58,ital_veggie,L,veggie,21.0
27866,15:55:38,spinach_supr,L,supreme,20.75
27867,16:00:21,napolitana,L,classic,20.5
27868,16:18:25,hawaiian,S,classic,10.5
27869,16:26:04,mediterraneo,S,veggie,12.0
27870,16:26:04,four_cheese,M,veggie,14.75
27871,17:18:59,thai_ckn,S,chicken,12.75
27872,17:18:59,veggie_veg,S,veggie,12.0
27873,17:18:59,big_meat,S,classic,12.0
27874,17:29:02,pepperoni,M,classic,12.5
27875,17:29:02,sicilian,L,supreme,20.25
27876,17:29:02,four_cheese,M,veggie,14.75
27877,17:29:02,four_cheese,M,veggie,14.75
27878,17:38:43,pep_msh_pep,M,classic,14.5
27879,17:45:13,spinach_fet,M,veggie,16.0
27880,17:45:13,peppr_salami,L,supreme,20.75
27881,17:45:13,spinach_fet,L,veggie,20.25
27882,17:45:13,thai_ckn,S,chicken,12.75
27883,18:13:02,bbq_ckn,L,chicken,20.75
27884,18:13:02,spicy_ital,S,supreme,12.5
27885,18:23:07,five_cheese,L,veggie,18.5
27886,18:23:07,mediterraneo,S,veggie,12.0
27887,18:23:07,veggie_veg,M,veggie,16.0
27888,18:23:07,bbq_ckn,L,chicken,20.75
27889,18:24:45,veggie_veg,L,veggie,20.25
27890,18:24:45,mexicana,L,veggie,20.25
27891,18:25:40,southw_ckn,M,chicken,16.75
27892,18:25:40,mediterraneo,S,veggie,12.0
27893,18:25:40,big_meat,S,classic,12.0
27894,18:25:40,mexicana,L,veggie,20.25
27895,18:39:30,calabrese,L,supreme,20.25
27896,18:39:30,ckn_alfredo,M,chicken,16.75
27897,18:39:30,five_cheese,L,veggie,18.5
27898,18:45:56,mediterraneo,M,veggie,16.0
27899,18:45:56,napolitana,L,classic,20.5
27900,18:54:19,ital_veggie,M,veggie,16.75
27901,18:54:19,peppr_salami,S,supreme,12.5
27902,19:10:56,pepperoni,M,classic,12.5
27903,19:10:56,veggie_veg,M,veggie,16.0
27904,19:10:56,the_greek,XL,classic,25.5
27905,19:10:56,peppr_salami,S,supreme,12.5
27906,19:11:52,hawaiian,M,classic,13.25
27907,19:11:52,thai_ckn,L,chicken,20.75
27908,19:11:52,five_cheese,L,veggie,18.5
27909,19:11:52,ckn_pesto,S,chicken,12.75
27910,19:16:23,spicy_ital,M,supreme,16.5
27911,19:16:23,spicy_ital,L,supreme,20.75
27912,19:22:48,spinach_fet,M,veggie,16.0
27913,19:22:48,thai_ckn,L,chicken,20.75
27914,19:22:48,cali_ckn,M,chicken,16.75
27915,19:22:48,peppr_salami,L,supreme,20.75
27916,19:26:11,spin_pesto,S,veggie,12.5
27917,19:26:11,classic_dlx,S,classic,12.0
27918,19:29:55,veggie_veg,M,veggie,16.0
27919,19:29:55,ital_cpcllo,L,classic,20.5
27920,19:29:55,ital_cpcllo,M,classic,16.0
27921,19:29:55,veggie_veg,M,veggie,16.0
27922,19:46:07,spin_pesto,L,veggie,20.75
27923,19:46:07,spicy_ital,L,supreme,20.75
27924,19:46:07,green_garden,L,veggie,20.25
27925,19:46:34,spin_pesto,M,veggie,16.5
27926,19:46:34,cali_ckn,L,chicken,20.75
27927,19:46:34,spinach_fet,L,veggie,20.25
27928,19:46:34,peppr_salami,L,supreme,20.75
27929,20:00:27,ital_cpcllo,L,classic,20.5
27930,20:00:27,five_cheese,L,veggie,18.5
27931,20:00:27,classic_dlx,M,classic,16.0
27932,20:10:28,hawaiian,L,classic,16.5
27933,20:18:29,cali_ckn,M,chicken,16.75
27934,20:34:39,peppr_salami,M,supreme,16.5
27935,20:34:39,four_cheese,L,veggie,17.95
27936,20:34:39,cali_ckn,M,chicken,16.75
27937,21:06:14,pep_msh_pep,L,classic,17.5
27938,11:19:15,southw_ckn,L,chicken,20.75
27939,11:19:15,southw_ckn,L,chicken,20.75
27940,11:46:22,classic_dlx,M,classic,16.0
27941,11:46:22,sicilian,S,supreme,12.25
27942,11:49:20,sicilian,L,supreme,20.25
27943,11:49:20,classic_dlx,M,classic,16.0
27944,11:49:20,peppr_salami,M,supreme,16.5
27945,11:49:20,four_cheese,L,veggie,17.95
27946,11:49:20,five_cheese,L,veggie,18.5
27947,11:49:20,the_greek,XL,classic,25.5
27948,11:49:20,bbq_ckn,M,chicken,16.75
27949,11:53:51,green_garden,S,veggie,12.0
27950,11:53:51,pepperoni,M,classic,12.5
27951,11:55:10,spicy_ital,L,supreme,20.75
27952,11:55:10,four_cheese,L,veggie,17.95
27953,11:55:10,spin_pesto,L,veggie,20.75
27954,11:55:10,mediterraneo,M,veggie,16.0
27955,12:08:15,peppr_salami,L,supreme,20.75
27956,12:08:15,napolitana,L,classic,20.5
27957,12:08:15,veggie_veg,M,veggie,16.0
27958,12:12:10,the_greek,XL,classic,25.5
27959,12:12:10,pepperoni,L,classic,15.25
27960,12:29:53,hawaiian,L,classic,16.5
27961,12:31:56,spicy_ital,L,supreme,20.75
27962,12:35:18,classic_dlx,S,classic,12.0
27963,12:35:18,spin_pesto,M,veggie,16.5
27964,12:35:18,spinach_supr,L,supreme,20.75
27965,12:35:18,green_garden,S,veggie,12.0
27966,12:35:18,soppressata,L,supreme,20.75
27967,12:35:18,pepperoni,S,classic,9.75
27968,12:35:18,sicilian,L,supreme,20.25
27969,12:54:21,spicy_ital,L,supreme,20.75
27970,12:54:21,southw_ckn,L,chicken,20.75
27971,13:04:34,napolitana,L,classic,20.5
27972,13:17:05,pep_msh_pep,S,classic,11.0
27973,13:27:28,hawaiian,L,classic,16.5
27974,13:33:17,cali_ckn,M,chicken,16.75
27975,13:36:36,the_greek,L,classic,20.5
27976,13:36:36,napolitana,L,classic,20.5
27977,13:36:36,veggie_veg,S,veggie,12.0
27978,13:53:14,four_cheese,L,veggie,17.95
27979,14:11:31,mexicana,L,veggie,20.25
27980,14:31:56,peppr_salami,M,supreme,16.5
27981,14:31:56,brie_carre,S,supreme,23.65
27982,14:31:56,spinach_supr,S,supreme,12.5
27983,14:31:56,pepperoni,S,classic,9.75
27984,14:31:56,southw_ckn,L,chicken,20.75
27985,14:52:32,hawaiian,M,classic,13.25
27986,14:56:13,southw_ckn,M,chicken,16.75
27987,15:22:25,cali_ckn,L,chicken,20.75
27988,15:29:00,veggie_veg,S,veggie,12.0
27989,15:29:00,hawaiian,M,classic,13.25
27990,15:29:17,thai_ckn,S,chicken,12.75
27991,15:29:17,big_meat,S,classic,12.0
27992,15:29:17,sicilian,L,supreme,20.25
27993,15:37:03,thai_ckn,M,chicken,16.75
27994,15:37:03,cali_ckn,M,chicken,16.75
27995,15:44:48,prsc_argla,S,supreme,12.5
27996,15:47:58,peppr_salami,M,supreme,16.5
27997,15:47:58,mediterraneo,S,veggie,12.0
27998,15:47:58,napolitana,L,classic,20.5
27999,15:51:49,classic_dlx,S,classic,12.0
28000,15:51:49,ital_cpcllo,L,classic,20.5
28001,15:51:49,pepperoni,S,classic,9.75
28002,15:51:49,spicy_ital,S,supreme,12.5
28003,15:58:47,cali_ckn,L,chicken,20.75
28004,16:01:21,mexicana,L,veggie,20.25
28005,16:01:21,peppr_salami,L,supreme,20.75
28006,16:04:10,prsc_argla,L,supreme,20.75
28007,16:04:10,sicilian,M,supreme,16.25
28008,16:04:10,big_meat,S,classic,12.0
28009,16:04:10,pepperoni,L,classic,15.25
28010,16:04:53,calabrese,L,supreme,20.25
28011,16:36:16,thai_ckn,S,chicken,12.75
28012,16:36:16,bbq_ckn,M,chicken,16.75
28013,16:53:57,four_cheese,M,veggie,14.75
28014,16:53:57,green_garden,S,veggie,12.0
28015,16:53:57,bbq_ckn,L,chicken,20.75
28016,16:53:57,pep_msh_pep,S,classic,11.0
28017,17:10:51,peppr_salami,L,supreme,20.75
28018,17:10:51,calabrese,L,supreme,20.25
28019,17:10:51,peppr_salami,L,supreme,20.75
28020,17:10:51,ital_cpcllo,L,classic,20.5
28021,17:35:58,big_meat,S,classic,12.0
28022,17:52:12,napolitana,L,classic,20.5
28023,18:09:57,five_cheese,L,veggie,18.5
28024,18:09:57,big_meat,S,classic,12.0
28025,18:09:57,thai_ckn,L,chicken,20.75
28026,18:11:15,bbq_ckn,M,chicken,16.75
28027,18:11:15,prsc_argla,S,supreme,12.5
28028,18:21:01,peppr_salami,L,supreme,20.75
28029,18:21:01,napolitana,S,classic,12.0
28030,18:34:16,southw_ckn,L,chicken,20.75
28031,18:34:16,calabrese,L,supreme,20.25
28032,18:34:35,spinach_supr,S,supreme,12.5
28033,18:34:35,cali_ckn,M,chicken,16.75
28034,18:52:26,ital_cpcllo,M,classic,16.0
28035,18:56:08,classic_dlx,L,classic,20.5
28036,18:56:08,pepperoni,M,classic,12.5
28037,19:05:49,bbq_ckn,M,chicken,16.75
28038,19:05:49,bbq_ckn,S,chicken,12.75
28039,19:12:16,southw_ckn,L,chicken,20.75
28040,19:12:16,prsc_argla,L,supreme,20.75
28041,19:13:19,four_cheese,L,veggie,17.95
28042,19:23:53,bbq_ckn,M,chicken,16.75
28043,19:23:53,spin_pesto,S,veggie,12.5
28044,20:03:18,mediterraneo,L,veggie,20.25
28045,20:03:18,thai_ckn,L,chicken,20.75
28046,20:03:18,cali_ckn,M,chicken,16.75
28047,20:14:22,soppressata,S,supreme,12.5
28048,20:14:22,peppr_salami,S,supreme,12.5
28049,20:14:22,spicy_ital,M,supreme,16.5
28050,20:47:23,mexicana,L,veggie,20.25
28051,20:47:23,cali_ckn,L,chicken,20.75
28052,21:01:38,mexicana,M,veggie,16.0
28053,21:09:34,spinach_supr,L,supreme,20.75
28054,21:09:34,brie_carre,S,supreme,23.65
28055,21:11:40,hawaiian,S,classic,10.5
28056,21:15:17,spinach_fet,L,veggie,20.25
28057,11:37:54,sicilian,S,supreme,12.25
28058,11:39:20,classic_dlx,S,classic,12.0
28059,11:39:20,ital_cpcllo,M,classic,16.0
28060,11:39:20,bbq_ckn,M,chicken,16.75
28061,11:39:20,five_cheese,L,veggie,18.5
28062,11:39:20,pepperoni,M,classic,12.5
28063,11:52:09,calabrese,M,supreme,16.25
28064,11:52:09,ital_supr,M,supreme,16.5
28065,11:52:09,thai_ckn,L,chicken,20.75
28066,11:56:05,the_greek,XL,classic,25.5
28067,11:57:15,ital_veggie,S,veggie,12.75
28068,11:57:15,spicy_ital,L,supreme,20.75
28069,11:57:15,hawaiian,M,classic,13.25
28070,11:57:15,bbq_ckn,S,chicken,12.75
28071,11:57:15,big_meat,S,classic,12.0
28072,11:57:15,napolitana,M,classic,16.0
28073,12:09:55,veggie_veg,M,veggie,16.0
28074,12:11:14,ital_supr,L,supreme,20.75
28075,12:11:14,classic_dlx,S,classic,12.0
28076,12:11:14,napolitana,S,classic,12.0
28077,12:11:14,mexicana,L,veggie,20.25
28078,12:17:23,bbq_ckn,S,chicken,12.75
28079,12:19:44,green_garden,S,veggie,12.0
28080,12:39:25,ckn_pesto,S,chicken,12.75
28081,12:42:32,five_cheese,L,veggie,18.5
28082,12:47:17,spinach_supr,S,supreme,12.5
28083,12:47:17,pepperoni,M,classic,12.5
28084,12:47:17,veggie_veg,M,veggie,16.0
28085,12:47:17,ital_cpcllo,S,classic,12.0
28086,12:57:19,ckn_pesto,M,chicken,16.75
28087,13:01:06,veggie_veg,M,veggie,16.0
28088,13:01:06,southw_ckn,M,chicken,16.75
28089,13:01:06,mexicana,L,veggie,20.25
28090,13:01:27,thai_ckn,S,chicken,12.75
28091,13:01:31,spicy_ital,L,supreme,20.75
28092,13:03:01,southw_ckn,L,chicken,20.75
28093,13:08:39,ital_veggie,S,veggie,12.75
28094,13:11:08,classic_dlx,L,classic,20.5
28095,13:11:08,southw_ckn,L,chicken,20.75
28096,13:11:08,southw_ckn,L,chicken,20.75
28097,13:16:45,pepperoni,L,classic,15.25
28098,13:16:45,calabrese,L,supreme,20.25
28099,13:16:45,pepperoni,L,classic,15.25
28100,13:24:53,pep_msh_pep,S,classic,11.0
28101,13:29:52,four_cheese,L,veggie,17.95
28102,13:29:52,spicy_ital,L,supreme,20.75
28103,13:36:46,veggie_veg,M,veggie,16.0
28104,13:42:19,veggie_veg,M,veggie,16.0
28105,13:49:13,thai_ckn,L,chicken,20.75
28106,13:58:42,big_meat,S,classic,12.0
28107,14:00:51,ital_supr,M,supreme,16.5
28108,14:06:05,the_greek,L,classic,20.5
28109,14:06:05,five_cheese,L,veggie,18.5
28110,14:06:05,mediterraneo,L,veggie,20.25
28111,14:06:05,big_meat,S,classic,12.0
28112,14:44:43,hawaiian,L,classic,16.5
28113,15:20:44,napolitana,L,classic,20.5
28114,15:21:32,bbq_ckn,M,chicken,16.75
28115,15:26:14,spinach_fet,L,veggie,20.25
28116,15:26:14,mediterraneo,L,veggie,20.25
28117,15:49:25,spicy_ital,L,supreme,20.75
28118,15:49:25,pepperoni,M,classic,12.5
28119,15:49:25,cali_ckn,M,chicken,16.75
28120,15:49:25,peppr_salami,L,supreme,20.75
28121,16:05:14,cali_ckn,M,chicken,16.75
28122,16:05:14,the_greek,XL,classic,25.5
28123,16:32:53,hawaiian,S,classic,10.5
28124,16:32:53,big_meat,S,classic,12.0
28125,16:32:53,spinach_fet,S,veggie,12.0
28126,16:32:53,five_cheese,L,veggie,18.5
28127,16:37:30,five_cheese,L,veggie,18.5
28128,16:37:30,five_cheese,L,veggie,18.5
28129,16:54:52,bbq_ckn,M,chicken,16.75
28130,16:54:52,big_meat,S,classic,12.0
28131,16:54:52,sicilian,L,supreme,20.25
28132,16:54:52,mexicana,L,veggie,20.25
28133,17:15:54,spicy_ital,S,supreme,12.5
28134,17:15:54,calabrese,L,supreme,20.25
28135,17:15:54,thai_ckn,L,chicken,20.75
28136,17:16:11,spinach_supr,L,supreme,20.75
28137,17:16:11,pep_msh_pep,S,classic,11.0
28138,17:16:11,thai_ckn,L,chicken,20.75
28139,17:16:11,big_meat,S,classic,12.0
28140,17:26:43,calabrese,L,supreme,20.25
28141,17:42:45,classic_dlx,M,classic,16.0
28142,17:42:45,hawaiian,S,classic,10.5
28143,17:42:45,pep_msh_pep,S,classic,11.0
28144,17:42:45,big_meat,S,classic,12.0
28145,17:44:35,southw_ckn,L,chicken,20.75
28146,17:44:35,pepperoni,M,classic,12.5
28147,17:44:35,ckn_alfredo,L,chicken,20.75
28148,17:44:36,ital_supr,M,supreme,16.5
28149,17:54:07,spicy_ital,M,supreme,16.5
28150,17:54:07,southw_ckn,L,chicken,20.75
28151,17:54:07,thai_ckn,L,chicken,20.75
28152,17:54:07,spicy_ital,M,supreme,16.5
28153,18:05:37,ital_supr,M,supreme,16.5
28154,18:05:37,ckn_pesto,L,chicken,20.75
28155,18:13:08,hawaiian,M,classic,13.25
28156,18:13:08,classic_dlx,M,classic,16.0
28157,18:13:08,classic_dlx,S,classic,12.0
28158,18:21:31,mediterraneo,L,veggie,20.25
28159,18:21:31,pepperoni,L,classic,15.25
28160,18:52:54,prsc_argla,M,supreme,16.5
28161,18:52:54,spinach_supr,S,supreme,12.5
28162,18:52:54,thai_ckn,M,chicken,16.75
28163,18:58:46,ital_cpcllo,L,classic,20.5
28164,18:58:46,green_garden,S,veggie,12.0
28165,19:01:58,four_cheese,L,veggie,17.95
28166,19:14:11,spicy_ital,L,supreme,20.75
28167,19:14:11,mexicana,L,veggie,20.25
28168,19:15:50,mediterraneo,L,veggie,20.25
28169,19:15:50,four_cheese,M,veggie,14.75
28170,19:22:17,spinach_fet,L,veggie,20.25
28171,19:30:32,prsc_argla,L,supreme,20.75
28172,19:30:32,hawaiian,L,classic,16.5
28173,19:31:52,five_cheese,L,veggie,18.5
28174,19:31:52,bbq_ckn,S,chicken,12.75
28175,19:31:52,bbq_ckn,M,chicken,16.75
28176,19:32:57,four_cheese,L,veggie,17.95
28177,19:32:57,spicy_ital,L,supreme,20.75
28178,19:47:30,cali_ckn,M,chicken,16.75
28179,19:47:30,bbq_ckn,L,chicken,20.75
28180,19:47:30,spicy_ital,L,supreme,20.75
28181,20:56:02,classic_dlx,S,classic,12.0
28182,20:56:02,ital_veggie,M,veggie,16.75
28183,21:04:18,mexicana,L,veggie,20.25
28184,21:04:18,hawaiian,S,classic,10.5
28185,21:04:18,napolitana,S,classic,12.0
28186,21:04:18,five_cheese,L,veggie,18.5
28187,21:11:22,ital_supr,M,supreme,16.5
28188,21:13:44,pep_msh_pep,L,classic,17.5
28189,21:58:13,pep_msh_pep,M,classic,14.5
28190,21:58:13,ital_cpcllo,L,classic,20.5
28191,22:12:14,napolitana,S,classic,12.0
28192,22:25:35,calabrese,M,supreme,16.25
28193,22:29:03,southw_ckn,L,chicken,20.75
28194,11:15:56,sicilian,L,supreme,20.25
28195,11:20:39,sicilian,S,supreme,12.25
28196,11:35:01,thai_ckn,L,chicken,20.75
28197,11:40:33,big_meat,S,classic,12.0
28198,11:40:33,hawaiian,S,classic,10.5
28199,11:40:33,southw_ckn,L,chicken,20.75
28200,11:46:07,five_cheese,L,veggie,18.5
28201,11:46:07,pep_msh_pep,L,classic,17.5
28202,11:51:23,big_meat,S,classic,12.0
28203,11:52:22,veggie_veg,M,veggie,16.0
28204,12:02:29,bbq_ckn,M,chicken,16.75
28205,12:02:29,ital_supr,M,supreme,16.5
28206,12:02:29,pep_msh_pep,M,classic,14.5
28207,12:37:16,peppr_salami,M,supreme,16.5
28208,12:38:47,pepperoni,S,classic,9.75
28209,12:38:47,ital_cpcllo,L,classic,20.5
28210,12:40:58,pepperoni,L,classic,15.25
28211,12:50:04,thai_ckn,L,chicken,20.75
28212,12:50:04,classic_dlx,M,classic,16.0
28213,12:50:04,peppr_salami,S,supreme,12.5
28214,13:00:36,sicilian,S,supreme,12.25
28215,13:10:07,ital_cpcllo,S,classic,12.0
28216,13:29:55,pepperoni,L,classic,15.25
28217,13:29:55,ckn_pesto,S,chicken,12.75
28218,13:29:55,five_cheese,L,veggie,18.5
28219,13:29:55,big_meat,S,classic,12.0
28220,13:32:05,southw_ckn,M,chicken,16.75
28221,13:32:31,hawaiian,L,classic,16.5
28222,13:32:31,southw_ckn,M,chicken,16.75
28223,13:32:31,southw_ckn,L,chicken,20.75
28224,13:32:31,sicilian,M,supreme,16.25
28225,13:32:31,spicy_ital,M,supreme,16.5
28226,13:32:31,calabrese,L,supreme,20.25
28227,13:32:31,spicy_ital,M,supreme,16.5
28228,13:32:31,thai_ckn,S,chicken,12.75
28229,13:32:31,pepperoni,M,classic,12.5
28230,13:32:31,ckn_pesto,S,chicken,12.75
28231,13:34:41,classic_dlx,L,classic,20.5
28232,13:34:46,sicilian,L,supreme,20.25
28233,13:34:46,sicilian,M,supreme,16.25
28234,13:34:46,pep_msh_pep,S,classic,11.0
28235,13:34:46,bbq_ckn,S,chicken,12.75
28236,13:34:46,spinach_fet,M,veggie,16.0
28237,13:34:46,spicy_ital,L,supreme,20.75
28238,13:34:46,southw_ckn,S,chicken,12.75
28239,13:35:09,hawaiian,S,classic,10.5
28240,13:44:48,peppr_salami,L,supreme,20.75
28241,13:48:00,spinach_supr,M,supreme,16.5
28242,13:53:32,four_cheese,L,veggie,17.95
28243,13:53:32,bbq_ckn,M,chicken,16.75
28244,13:53:36,five_cheese,L,veggie,18.5
28245,14:02:10,big_meat,S,classic,12.0
28246,14:02:10,green_garden,M,veggie,16.0
28247,14:02:10,calabrese,L,supreme,20.25
28248,14:02:10,big_meat,S,classic,12.0
28249,14:16:26,spicy_ital,S,supreme,12.5
28250,14:16:26,spinach_fet,L,veggie,20.25
28251,14:19:09,bbq_ckn,L,chicken,20.75
28252,14:19:09,classic_dlx,M,classic,16.0
28253,14:19:09,four_cheese,M,veggie,14.75
28254,14:19:09,peppr_salami,M,supreme,16.5
28255,14:33:46,ital_cpcllo,L,classic,20.5
28256,14:33:46,bbq_ckn,M,chicken,16.75
28257,14:33:46,mexicana,M,veggie,16.0
28258,14:33:46,five_cheese,L,veggie,18.5
28259,14:58:09,classic_dlx,M,classic,16.0
28260,14:58:09,spinach_supr,S,supreme,12.5
28261,14:58:09,spicy_ital,L,supreme,20.75
28262,15:24:20,calabrese,S,supreme,12.25
28263,15:24:20,spin_pesto,L,veggie,20.75
28264,15:26:02,green_garden,S,veggie,12.0
28265,15:26:02,hawaiian,L,classic,16.5
28266,15:42:29,hawaiian,S,classic,10.5
28267,15:58:47,cali_ckn,L,chicken,20.75
28268,16:22:29,spicy_ital,L,supreme,20.75
28269,16:27:49,ital_veggie,L,veggie,21.0
28270,16:27:49,southw_ckn,M,chicken,16.75
28271,16:27:49,thai_ckn,L,chicken,20.75
28272,16:27:49,cali_ckn,M,chicken,16.75
28273,16:28:19,big_meat,S,classic,12.0
28274,16:28:19,thai_ckn,L,chicken,20.75
28275,16:41:16,bbq_ckn,M,chicken,16.75
28276,16:50:51,classic_dlx,L,classic,20.5
28277,16:50:51,spicy_ital,M,supreme,16.5
28278,17:15:04,pep_msh_pep,L,classic,17.5
28279,17:15:04,ital_supr,L,supreme,20.75
28280,17:16:25,spinach_fet,S,veggie,12.0
28281,17:16:25,mexicana,M,veggie,16.0
28282,17:16:25,big_meat,S,classic,12.0
28283,17:16:25,thai_ckn,M,chicken,16.75
28284,17:16:48,cali_ckn,S,chicken,12.75
28285,17:20:40,four_cheese,L,veggie,17.95
28286,17:35:03,big_meat,S,classic,12.0
28287,17:35:03,pep_msh_pep,S,classic,11.0
28288,17:35:03,big_meat,S,classic,12.0
28289,17:35:13,veggie_veg,L,veggie,20.25
28290,18:16:16,pepperoni,M,classic,12.5
28291,18:16:16,peppr_salami,S,supreme,12.5
28292,18:16:16,veggie_veg,L,veggie,20.25
28293,18:16:16,soppressata,L,supreme,20.75
28294,18:16:33,big_meat,S,classic,12.0
28295,18:21:44,prsc_argla,L,supreme,20.75
28296,18:21:44,thai_ckn,L,chicken,20.75
28297,18:21:44,thai_ckn,L,chicken,20.75
28298,18:30:59,five_cheese,L,veggie,18.5
28299,18:30:59,hawaiian,M,classic,13.25
28300,18:30:59,spicy_ital,L,supreme,20.75
28301,18:33:30,the_greek,S,classic,12.0
28302,18:39:20,ckn_alfredo,M,chicken,16.75
28303,19:06:04,mexicana,M,veggie,16.0
28304,19:06:04,calabrese,M,supreme,16.25
28305,19:11:36,five_cheese,L,veggie,18.5
28306,19:11:36,bbq_ckn,M,chicken,16.75
28307,19:11:36,bbq_ckn,S,chicken,12.75
28308,19:23:56,spicy_ital,M,supreme,16.5
28309,19:27:39,cali_ckn,S,chicken,12.75
28310,19:31:11,hawaiian,S,classic,10.5
28311,19:46:11,thai_ckn,L,chicken,20.75
28312,19:53:35,the_greek,S,classic,12.0
28313,19:53:35,ital_cpcllo,S,classic,12.0
28314,19:53:35,ital_veggie,M,veggie,16.75
28315,20:00:26,sicilian,M,supreme,16.25
28316,20:00:26,prsc_argla,S,supreme,12.5
28317,20:08:19,ital_supr,M,supreme,16.5
28318,20:08:19,brie_carre,S,supreme,23.65
28319,20:23:04,spicy_ital,L,supreme,20.75
28320,20:58:01,green_garden,S,veggie,12.0
28321,20:58:01,four_cheese,L,veggie,17.95
28322,20:58:01,green_garden,M,veggie,16.0
28323,21:11:55,napolitana,M,classic,16.0
28324,21:20:18,sicilian,M,supreme,16.25
28325,21:40:27,sicilian,M,supreme,16.25
28326,21:40:27,ckn_alfredo,M,chicken,16.75
28327,21:40:27,bbq_ckn,L,chicken,20.75
28328,21:40:27,veggie_veg,S,veggie,12.0
28329,22:39:04,classic_dlx,M,classic,16.0
28330,22:39:04,big_meat,S,classic,12.0
28331,11:22:58,soppressata,S,supreme,12.5
28332,11:22:58,southw_ckn,M,chicken,16.75
28333,11:29:44,five_cheese,L,veggie,18.5
28334,11:29:44,mexicana,L,veggie,20.25
28335,11:29:44,pepperoni,S,classic,9.75
28336,11:29:44,green_garden,S,veggie,12.0
28337,11:35:30,pepperoni,M,classic,12.5
28338,11:43:47,five_cheese,L,veggie,18.5
28339,11:43:47,cali_ckn,M,chicken,16.75
28340,11:43:47,southw_ckn,L,chicken,20.75
